S0,S1,S2,S3
8.529933204604340791e-01,3.733284811376266082e-02,-1.275609304177078573e-01,2.808159159239436483e-03
8.478035594258485075e-01,2.133050809549631721e-02,-1.147691379324501521e-01,-6.608216902014877811e-03
8.552999782165927600e-01,1.990215994672225874e-02,-1.013518933930628307e-01,1.175217339163625238e-03
8.491090269685778180e-01,1.123518661355885073e-02,-1.065808210020645214e-01,-2.499927022746858962e-02
8.558324819829089547e-01,2.036751578053400558e-03,-1.180430064947851632e-01,-2.540354390614427485e-02
8.510468456793205405e-01,2.552953979397617427e-03,-8.925752467964731540e-02,-4.791168056771821088e-02
8.515260822595183132e-01,-3.944795270559759565e-03,-7.116986075380811461e-02,-4.295490824422077553e-02
8.491202016342651593e-01,-1.887759330557801929e-02,-8.124106560575891645e-02,-6.552551570928420721e-02
8.504991611261706330e-01,-1.882848940711095986e-02,-7.388470083412446154e-02,-7.255453915195755887e-02
8.534431918366397474e-01,-1.321801281042527497e-02,-4.912489978847330713e-02,-7.599504793428722704e-02
8.470175270159866487e-01,-3.728184316737209736e-02,-5.564550305796739371e-02,-8.062065154356001795e-02
8.488796447740381002e-01,-3.884337509945805927e-02,-3.965659488254613674e-02,-9.998757926741622115e-02
8.479434343979447286e-01,-1.503955515200632378e-02,-3.475000641468888735e-02,-1.097589128576060558e-01
8.465496874974823838e-01,-3.003906959152131961e-02,-3.607883588568680522e-02,-1.185335339014914197e-01
8.497322624067065178e-01,-1.887058810945190998e-02,-2.025112324110638073e-02,-1.355262069940541547e-01
8.468170061186512942e-01,-1.751002848978971960e-02,2.450436984356765650e-03,-1.348687328521638862e-01
8.449014453238817834e-01,-2.569586933497478021e-02,-5.430200504954331431e-03,-1.691500939096561573e-01
8.480970017689718476e-01,-2.474540940962415697e-02,-1.286546648035123870e-02,-1.608848357437649979e-01
8.510990123351217518e-01,-2.779241011611999559e-02,7.570407381622885554e-03,-1.813933593197725735e-01
8.497447354394993546e-01,-1.215745274411202462e-02,1.939026828175988149e-02,-1.849298258721218668e-01
8.485658868549642575e-01,-1.515649295532616771e-02,3.184931919555345631e-02,-1.948135206872906033e-01
8.464090915724743480e-01,-5.260348136622360754e-03,2.171000088992787111e-02,-2.016332091371200452e-01
8.505527964671992791e-01,-9.628642547140731783e-03,2.990586481712030967e-02,-2.228183400949058923e-01
8.463660064490053925e-01,-5.202066920238157359e-03,2.274576321380490304e-02,-2.407808646880015002e-01
8.520869287820034277e-01,6.617417968549012264e-03,6.517193902904011571e-02,-2.414250791617572611e-01
8.534355613187368794e-01,2.300079581492548222e-02,6.744673642568774219e-02,-2.321972253701178046e-01
8.504128380530884268e-01,2.720414203922348617e-02,5.280360060822043150e-02,-2.521926889972173069e-01
8.504444212843633721e-01,3.254420214845888532e-02,6.629541321805693110e-02,-2.632007504592512315e-01
8.495339480877824867e-01,5.391365037379461378e-02,7.652250491901285701e-02,-2.767900477289576000e-01
8.572345951227611227e-01,5.962070618978720926e-02,9.107235932659504818e-02,-2.764470026253667556e-01
8.554229871606268132e-01,6.474915087731331065e-02,8.907342645954950677e-02,-2.656799719370692148e-01
8.508651945727183641e-01,7.823572994354861809e-02,8.324203589121123570e-02,-2.943992803856580465e-01
8.555720950705196781e-01,8.978572053119877883e-02,9.843262881097998573e-02,-3.098901425264549703e-01
8.507114654956098310e-01,9.124406647362050260e-02,9.717745934171462263e-02,-2.946285958857749465e-01
8.498095823539493221e-01,9.470509945856624145e-02,8.015546459322957229e-02,-3.230063087457192839e-01
8.552216793396832939e-01,1.211868144161256378e-01,1.032555388574633859e-01,-3.212892256453575568e-01
8.492159205693574631e-01,1.331886891728346067e-01,9.727815524132708835e-02,-3.199494668186691482e-01
8.585704400440852258e-01,1.419327475780308156e-01,1.219961556608658015e-01,-3.273320576926905257e-01
8.527274334103233100e-01,1.617786510868522154e-01,1.010703581817267299e-01,-3.396134964753215191e-01
8.519277812668993866e-01,1.668088383942736563e-01,8.338885063664844277e-02,-3.397896834878129657e-01
8.589350771829564746e-01,1.793090786865272901e-01,1.117549189322336739e-01,-3.425108253773394562e-01
8.580772837508563455e-01,2.058810368541913460e-01,1.191478133530262384e-01,-3.326532817140909204e-01
8.538923808429068618e-01,2.043777136157681473e-01,9.097209210123689826e-02,-3.391304372333710515e-01
8.548056226448191852e-01,2.289585941418254555e-01,1.081917279520388381e-01,-3.495138792736816047e-01
8.566579376502817533e-01,2.491106569469211385e-01,9.793549008249811949e-02,-3.421685369971946833e-01
8.575053714844543817e-01,2.508161830329008746e-01,8.790128627973757547e-02,-3.520366423577159787e-01
8.590392672968142351e-01,2.697102886647546049e-01,1.067855224638455253e-01,-3.535878829118941358e-01
8.604403105909110838e-01,2.850706324658682789e-01,9.547461276496842231e-02,-3.529086980607844537e-01
8.593854368639832764e-01,3.045962394555808972e-01,9.424485520779171677e-02,-3.504899637949278612e-01
8.611756162990749086e-01,3.222359716012843656e-01,9.077337518140789208e-02,-3.451534398739601883e-01
8.563653698795999913e-01,3.366559716556756787e-01,8.230876519179657069e-02,-3.394729572415294272e-01
8.604832019699024670e-01,3.399822272499607445e-01,9.954724911830739598e-02,-3.369683019480775865e-01
8.607733717179960609e-01,3.515266570198506968e-01,7.450926218360612308e-02,-3.331855701136691161e-01
8.593020958009994770e-01,3.721892320915962671e-01,6.878460955177669034e-02,-3.301899167255054057e-01
8.625868521026369695e-01,3.810730720952447137e-01,6.433743840241738787e-02,-3.325819000782739843e-01
8.619645450169852730e-01,4.005318370831861263e-01,7.274089551106224794e-02,-3.164436082078985191e-01
8.596934234674532549e-01,4.090599058987768322e-01,4.279450147692301365e-02,-3.253237771657108146e-01
8.599992247348509089e-01,4.296387819941836494e-01,4.892100119613630033e-02,-2.996003306342232553e-01
8.639670931640325291e-01,4.310146970927868360e-01,5.552384019865376497e-02,-2.996453388730626610e-01
8.604255524499445640e-01,4.420196729311369199e-01,3.524919491883893308e-02,-2.866674576366463056e-01
8.612828572267415828e-01,4.559836731836003354e-01,3.192972057663796132e-02,-2.901710022918698173e-01
8.622209864054592998e-01,4.724779832970078530e-01,2.403173335773452213e-02,-2.866235987888933190e-01
8.674746171021789909e-01,4.809204244019867347e-01,9.725862520137712464e-03,-2.666357990980551818e-01
8.649045158360268992e-01,4.800632463560959295e-01,3.470350189781032987e-03,-2.599962864342598712e-01
8.661915637861669071e-01,4.965087173498514139e-01,8.810034007481129872e-03,-2.477396512323731814e-01
8.633285581262121200e-01,4.969216465000076410e-01,-3.737439290676443805e-03,-2.571448244212647394e-01
8.653753619727365676e-01,4.982361471353335958e-01,-2.504340310089745586e-02,-2.359844996205268941e-01
8.645349831113409156e-01,5.227679483223579560e-01,-2.106829877522295447e-02,-2.167133592379007212e-01
8.640977828538823902e-01,5.281331449024295743e-01,-9.450857139656813899e-03,-2.114828955471152183e-01
8.681072267604407200e-01,5.203367992820476795e-01,-2.787937244412840368e-02,-1.991859479005337885e-01
8.645414916399570826e-01,5.280503371629751141e-01,-5.140100669874829442e-02,-1.874775267158294290e-01
8.683261965784623282e-01,5.412989084437824783e-01,-4.918526127068110348e-02,-1.939177685184775568e-01
8.655934929479950357e-01,5.523192974251901477e-01,-5.922866655405487069e-02,-1.716052375713020828e-01
8.614546943541008250e-01,5.465288987406884402e-01,-7.059609049204955411e-02,-1.692467029486767194e-01
8.664755988815990850e-01,5.444407328334787133e-01,-7.865764078113718361e-02,-1.518098497530497859e-01
8.655538424852076140e-01,5.461614392963607401e-01,-8.179077606881089701e-02,-1.420294816819697437e-01
8.661279829407574349e-01,5.391082342825884721e-01,-9.903752174491801952e-02,-1.384587135240925859e-01
8.659736929774619618e-01,5.488356654169669335e-01,-1.038020378637103253e-01,-1.135321764216190715e-01
8.611095753634285810e-01,5.330917815707858498e-01,-1.092449850197032973e-01,-1.048128893122770855e-01
8.683218159716863394e-01,5.351630789776441466e-01,-1.295293206222471738e-01,-1.061066376267502248e-01
8.645456746163657780e-01,5.345517522990173021e-01,-1.069837572516918744e-01,-9.417862039801364049e-02
8.643176410983992586e-01,5.403225939760296637e-01,-1.310465638149238277e-01,-6.688534030363327276e-02
8.630269554210809879e-01,5.334704166840594786e-01,-1.503611797357011781e-01,-6.404591965189972147e-02
8.579877427972929516e-01,5.207338232505098752e-01,-1.431097920206949037e-01,-5.263837746919858979e-02
8.599475636072476670e-01,5.256520349576024875e-01,-1.554871450875935368e-01,-5.080141321744924277e-02
8.620764296995336862e-01,4.975393977476127438e-01,-1.575002784050131832e-01,-4.097134944452798799e-02
8.625985832961585720e-01,5.080494276180284041e-01,-1.505247830061124670e-01,-1.742770310291837099e-02
8.645142353548801450e-01,4.985102328542641015e-01,-1.564054156827680564e-01,-2.218910764514095413e-02
8.592646031117369132e-01,4.784955912078907581e-01,-1.783906822480549603e-01,-2.145033637760823675e-02
8.652077142810098431e-01,4.775463247239739584e-01,-1.770863830414947104e-01,1.790665370304916600e-03
8.657419574250495575e-01,4.838851600915237694e-01,-1.771003296603274324e-01,1.700014226899199121e-02
8.645140894695572120e-01,4.733116331725409354e-01,-2.029879417020846732e-01,2.606145095193801442e-02
8.654176100823525175e-01,4.600822348648341831e-01,-1.955641486175493382e-01,2.361592759153759505e-02
8.694176190112996583e-01,4.401483660917133722e-01,-2.045705682621541677e-01,3.112595116542877030e-02
8.627402738954291772e-01,4.297398488438488595e-01,-2.037550944484951831e-01,3.890279141776346178e-02
8.606448645298240274e-01,4.198150186022893693e-01,-1.929332495809512882e-01,3.859351676274352244e-02
8.615087584309673030e-01,4.004069429019735393e-01,-2.229318836065393716e-01,4.886530798867909364e-02
8.670419904069226469e-01,4.007816273992286238e-01,-2.049882169692403833e-01,7.307482616153916644e-02
8.647676059392133130e-01,3.798216159866244501e-01,-2.151848183119150770e-01,7.433748100822336335e-02
8.600930288862856932e-01,3.712050313041475591e-01,-2.321620732473791138e-01,7.432030321063801126e-02
8.610591447501712015e-01,3.595209856858348485e-01,-2.199501177278539721e-01,7.161649698313632406e-02
8.558699361129930017e-01,3.427265225605654053e-01,-2.227288435775875430e-01,7.424949115915228937e-02
8.605058528385047811e-01,3.282779834813980280e-01,-2.095763068945308005e-01,8.028684081059864197e-02
8.622491046946404447e-01,3.181452531866760802e-01,-2.111246958025704279e-01,7.996970364707212120e-02
8.583651430026759677e-01,2.991826675435632632e-01,-2.261004586602214372e-01,8.421219536533912364e-02
8.615519871917943773e-01,2.880801895041531502e-01,-2.249001224969411350e-01,8.543264629644715946e-02
8.566199334494483120e-01,2.816270914383786628e-01,-2.172425092642211730e-01,9.713233814114510811e-02
8.630081611192111923e-01,2.652856585622696550e-01,-1.996559446707496799e-01,7.634275365771693578e-02
8.600319442894446276e-01,2.442274609221671555e-01,-2.089939548195695884e-01,9.551987949386343824e-02
8.547012005084811959e-01,2.235935691575400841e-01,-2.139748994284068617e-01,7.913866912926319219e-02
8.582637223645669389e-01,2.367950848193444424e-01,-1.996113230525282389e-01,1.110946157698000647e-01
8.562258498474691892e-01,2.137699775667219471e-01,-2.046333061849225088e-01,8.562636206823256990e-02
8.587929545949444243e-01,1.849637914470903810e-01,-2.156508609134416277e-01,8.622025614820286177e-02
8.594058028159774487e-01,1.796501184053371225e-01,-1.956342048985217630e-01,8.198670713880656935e-02
8.559003372261844156e-01,1.546215359758683905e-01,-2.061464642142851189e-01,8.755035740212428752e-02
8.562941605096808795e-01,1.580385436745648520e-01,-1.837019855978411775e-01,7.611233617463239454e-02
8.562991799836413565e-01,1.460007439659197770e-01,-1.846207564620394037e-01,6.837003934448998566e-02
8.545457931645610294e-01,1.269663906127484476e-01,-1.950562099921038794e-01,6.472934300734102531e-02
8.575792310981384947e-01,1.198152964824077404e-01,-1.691342144400751202e-01,5.918784092215358117e-02
8.515406965322684929e-01,1.093436619168808716e-01,-1.625777281143360731e-01,6.917918142671071469e-02
8.534689452987447300e-01,8.857703776553270403e-02,-1.543564611649448359e-01,4.548202906974722209e-02
8.589081941168799084e-01,8.486575051571058903e-02,-1.538038440660603190e-01,3.610456301102921844e-02
8.553205947961748379e-01,7.566299573039905746e-02,-1.578590464676005167e-01,3.179236554370577783e-02
8.488263823670341157e-01,5.168915825661699742e-02,-1.496791141233830003e-01,2.010847254611822926e-02
8.547143443287602560e-01,4.806702195602293587e-02,-1.336849110254454132e-01,2.324847089820572532e-02
8.512400804794263420e-01,4.459281663023836884e-02,-1.393232749729930997e-01,1.969589599619959996e-02
8.525755490819719729e-01,3.343054053422787886e-02,-1.295297804087008620e-01,8.178134127896854663e-03
8.525987279456171963e-01,2.153857901267952971e-02,-1.265341138089095541e-01,-7.323800053943493871e-03
8.465094296766363380e-01,1.119425401404279367e-02,-1.164162431122563596e-01,-1.754144155384381593e-02
8.442897978157076766e-01,2.649730338984169174e-03,-1.141217546514057823e-01,-3.315990905418182699e-02
8.494742521430965754e-01,7.279609187016148264e-04,-8.904048110762662060e-02,-4.019315451339038753e-02
8.561501045996462445e-01,-8.013696504833090536e-04,-8.280528625377524266e-02,-2.754405274094466269e-02
8.530569231423461574e-01,-1.033113057965286651e-02,-7.798878359865923926e-02,-5.431818527021821386e-02
8.478038427192330362e-01,-1.970140444803036503e-02,-9.012138233166352985e-02,-7.423374686568903758e-02
8.530268083931319412e-01,-1.416642534506732526e-02,-7.231371415915574530e-02,-7.007616661063613417e-02
8.484385807423328041e-01,-1.260913425448772357e-02,-6.806761370826816537e-02,-7.810339236697654008e-02
8.488274206524327736e-01,-2.746549535656723703e-02,-5.000670538139762727e-02,-9.724642410675719828e-02
8.552062874624987154e-01,-2.483549282204047803e-02,-3.779452103620985215e-02,-1.062561934827875310e-01
8.494368378931120844e-01,-3.927651812783317792e-02,-4.909713055531791243e-02,-1.081369681858149467e-01
8.511256477649242758e-01,-2.401569178402237006e-02,-2.401128722691231801e-02,-1.184617077747425334e-01
8.493036631123257463e-01,-2.056465947822603071e-02,-1.484218093061365554e-02,-1.385692190313006500e-01
8.488206952296256658e-01,-2.256613322865295285e-02,-1.923934395153907573e-02,-1.378309100795272468e-01
8.487464768187336084e-01,-3.301287030753908419e-02,-1.623275280513532086e-03,-1.649050372953989596e-01
8.460159250185133040e-01,-1.301359977302170637e-02,7.813777628631005806e-03,-1.617162731713408796e-01
8.486784133197909918e-01,-3.136692771066703495e-02,6.677400041386774218e-03,-1.651156778697376593e-01
8.508603062071909973e-01,-2.974334229280077221e-02,1.608907615549843781e-02,-1.945138358146096813e-01
8.474695497521333998e-01,-9.147369535037102109e-03,2.550812659371108279e-02,-1.860029309002449727e-01
8.479660054824875726e-01,-4.421971900532625267e-03,2.883809037009040649e-02,-2.134712687977230183e-01
8.509383953987585958e-01,-4.448269077839860780e-03,5.161336207840792195e-02,-2.107008143840753689e-01
8.525487099099809951e-01,1.602393544520460886e-02,5.977209301562458332e-02,-2.292328427635431098e-01
8.513415844112234288e-01,6.912212522949603803e-03,6.190169529222146888e-02,-2.386553348451478929e-01
8.552427870151798617e-01,9.979508074690677036e-03,6.134986005562943073e-02,-2.532727029831686738e-01
8.513168447779646542e-01,2.603243397082476845e-02,7.041042391846256965e-02,-2.616157262835409059e-01
8.477201413490101922e-01,3.941868576754876258e-02,7.486143171667800078e-02,-2.630003101321412018e-01
8.545598525083843988e-01,4.071002706293870566e-02,6.906107339443787185e-02,-2.767117421216926942e-01
8.547787298277824686e-01,5.419254929877211774e-02,7.439471707587569371e-02,-2.845473411849676060e-01
8.496534856579794903e-01,6.356552242728408242e-02,8.218560979975958469e-02,-2.898449866485505177e-01
8.520645330503850978e-01,7.486452434065821171e-02,8.243540044015373880e-02,-3.001558431204420785e-01
8.552488503640202078e-01,9.107791597934083994e-02,1.042640501816234772e-01,-2.933078489811474787e-01
8.522217476862102847e-01,8.656418639811860882e-02,1.030934428022993316e-01,-3.143463605805986716e-01
8.508369922574565702e-01,1.137346540717383003e-01,9.639455113211047033e-02,-2.950023585991446984e-01
8.480379654171421588e-01,1.193714286641014283e-01,1.079291267154922074e-01,-3.151905220650050299e-01
8.564455109508956054e-01,1.394391103926163888e-01,1.036199598611777378e-01,-3.395303536613950568e-01
8.580514878158713721e-01,1.574317927950308893e-01,1.059314885499110653e-01,-3.469970080247369304e-01
8.599366182499028621e-01,1.644648793229099293e-01,1.166344078629504427e-01,-3.455195826671289550e-01
8.573060518234965066e-01,1.734636730753333356e-01,1.182275681334866851e-01,-3.347928479895070364e-01
8.565093826522506282e-01,1.923805483464228749e-01,1.202942469608613701e-01,-3.271040644757161053e-01
8.592152885373689486e-01,2.117920011025522242e-01,1.191539247326944134e-01,-3.411336882395923920e-01
8.523494941849797391e-01,2.182253876528295888e-01,1.101436856946798604e-01,-3.541308471094170574e-01
8.581987967685912322e-01,2.427481369555695434e-01,1.052711115089772220e-01,-3.477919750137464794e-01
8.591511758649443831e-01,2.452734396443101150e-01,9.552263694669500815e-02,-3.431875519266444630e-01
8.604440348724899934e-01,2.617196133552688875e-01,9.710645726624610174e-02,-3.427906908494777749e-01
8.607060547924338945e-01,2.765088976619397565e-01,1.134583589036553541e-01,-3.437783269730296243e-01
8.598489340804923442e-01,3.026486027908018572e-01,9.894580528004240372e-02,-3.549759940630566879e-01
8.641035429214207753e-01,3.091375895617922698e-01,9.698577164714294874e-02,-3.382465514685150110e-01
8.583658153799673673e-01,3.234550646786263361e-01,9.284352801950214451e-02,-3.424507594038148639e-01
8.620402838405244461e-01,3.314045594129458316e-01,9.304433386526293759e-02,-3.378115483478488223e-01
8.571003625577706675e-01,3.501167775875485555e-01,7.444686410594687775e-02,-3.399126167051873537e-01
8.605149153593603106e-01,3.639227972075865236e-01,6.686555778397500205e-02,-3.388950816431837709e-01
8.573669511656717424e-01,3.754193931873413548e-01,7.746802202434971418e-02,-3.269585548978973244e-01
8.607524637167681680e-01,3.782408359755944360e-01,6.363163288926780570e-02,-3.369878563193850485e-01
8.668032859253893552e-01,4.014393565546102161e-01,5.224519142069033312e-02,-3.325947844387895369e-01
8.662155988828610376e-01,4.120095424279793250e-01,4.737369585287461160e-02,-3.154729481725908613e-01
8.620721202894638946e-01,4.309332302514474189e-01,3.643897146676372545e-02,-3.045983857848258980e-01
8.650686244251273305e-01,4.288451222609328539e-01,4.571677203947104029e-02,-3.035871897460082347e-01
8.631755404280251343e-01,4.480947663635237443e-01,4.548229196953734038e-02,-2.911238996269417956e-01
8.655638370348366362e-01,4.557681157735599675e-01,4.607990607143625655e-02,-2.793083926438869602e-01
8.671221917017800651e-01,4.757057973918923932e-01,2.280813361742680540e-02,-2.741350016137855672e-01
8.638367423302786285e-01,4.793665821919972370e-01,2.379915605240914486e-02,-2.655080171714359616e-01
8.676351012268492813e-01,4.953086746231524784e-01,1.810545108151605589e-02,-2.556614165517678838e-01
8.653484875004288090e-01,5.009035611890766404e-01,1.926779661409977343e-03,-2.504610218030466906e-01
8.646285131159645587e-01,5.147380305804497569e-01,-5.474149384393487729e-03,-2.351990881363030250e-01
8.619774805137059293e-01,5.190854885310250966e-01,1.454658424706637917e-04,-2.305265969276489857e-01
8.635341557530826773e-01,5.149482455678728865e-01,-2.535828676306644408e-02,-2.211235779611031571e-01
8.675911817212631494e-01,5.224940689910427816e-01,-2.859098062729610243e-02,-2.039547432141516625e-01
8.646395112122627902e-01,5.262263196486586248e-01,-4.326368217675339439e-02,-2.148952827327774706e-01
8.668862293809074249e-01,5.372837324469574849e-01,-3.695048097747032773e-02,-2.029343902594542004e-01
8.659663346465693579e-01,5.409822845235358058e-01,-5.687960197594324474e-02,-1.753457997332313889e-01
8.648717377305276122e-01,5.368480293337063447e-01,-7.869723823304790311e-02,-1.777956377384401210e-01
8.669555440311139671e-01,5.385763731379055175e-01,-7.534762216054137485e-02,-1.662362176941049596e-01
8.644320860875971402e-01,5.470724365914030329e-01,-6.958232176971627936e-02,-1.422044214378670179e-01
8.653025011752847329e-01,5.440918749007691568e-01,-1.062486174808744410e-01,-1.411693566648768994e-01
8.679988350511549378e-01,5.334011259080214673e-01,-1.039769082122182081e-01,-1.256970784602389479e-01
8.671534223416061948e-01,5.477505609538400044e-01,-9.500017418427171567e-02,-1.189137830439297439e-01
8.695552481616377616e-01,5.427703041396907402e-01,-1.168100429317178307e-01,-1.007168883143224059e-01
8.640989111382829657e-01,5.367879792631956581e-01,-1.323920528332663271e-01,-9.755890973112182896e-02
8.693879756452996821e-01,5.327956184491027258e-01,-1.349229373638447249e-01,-9.099625523850676800e-02
8.692759249745095618e-01,5.335177704973108614e-01,-1.425683801909796156e-01,-8.101671858595783926e-02
8.677040960053654661e-01,5.376654509250983205e-01,-1.315481783909673574e-01,-5.492285753093305994e-02
8.650532688783338919e-01,5.309861831754716377e-01,-1.414076299968501094e-01,-5.088457377898961825e-02
8.715810555401944937e-01,5.137888432840193031e-01,-1.600380571508439320e-01,-4.448125072208290037e-02
8.610521874028643774e-01,5.149099081733595762e-01,-1.573631107462882261e-01,-2.842521643086572125e-02
8.667321951189401741e-01,4.941557633241754899e-01,-1.613070962194260993e-01,-3.044245875505245669e-02
8.634925188325853762e-01,4.927867518792334312e-01,-1.799592307553893322e-01,-1.379514431378825283e-02
8.666256632832132212e-01,4.966171521360755459e-01,-1.716402067139453647e-01,-3.481247145623956717e-03
8.671675481102708583e-01,4.774283181432808498e-01,-1.741881814177010657e-01,-3.065705913213039209e-03
8.630167944719738804e-01,4.644005691519345613e-01,-1.952962204020516068e-01,1.135999668173732872e-02
8.657811998457347613e-01,4.668857239529767833e-01,-1.861824962359551749e-01,1.379700580423911041e-02
8.636697001907206461e-01,4.388984152930199834e-01,-2.050693304848578147e-01,2.938683558171592894e-02
8.640460974788465309e-01,4.264596372784537626e-01,-2.098743842439085572e-01,4.334821107833711218e-02
8.611042450821303484e-01,4.312998799199821987e-01,-2.113649901185619684e-01,4.845421711131777526e-02
8.579008869954041216e-01,3.985840822288008733e-01,-2.326568808573870051e-01,4.035732753155200220e-02
8.628147952422745570e-01,3.993456013798886706e-01,-2.225660840171650723e-01,5.272551702350239400e-02
8.589363283847694097e-01,3.924483857104033580e-01,-2.176236050522882270e-01,5.730273102649189459e-02
8.593600806363007605e-01,3.798693394079528662e-01,-2.230805907303219648e-01,6.493382467134305169e-02
8.624816847793962404e-01,3.582934604998883610e-01,-2.115205739877046298e-01,5.977271514858300411e-02
8.614808975448849937e-01,3.563303960664019332e-01,-2.227660154225940825e-01,7.657372628187500418e-02
8.598588720136701724e-01,3.325951892094631268e-01,-2.256158130707357490e-01,6.872512909371601697e-02
8.588855029544177899e-01,3.207288998143157377e-01,-2.267843809898750784e-01,6.927287210725902034e-02
8.559905705200742121e-01,3.058393716265226936e-01,-2.179558940628293362e-01,7.919345137303396287e-02
8.605270438841369218e-01,3.002008976874965263e-01,-2.158282295301595377e-01,9.206452766883004013e-02
8.624216101857687944e-01,2.707462086387966704e-01,-2.285788326064980835e-01,7.167427947070738325e-02
8.571942061319316464e-01,2.534133289364911001e-01,-2.301391774484838060e-01,8.577647485786669967e-02
8.597451972854086577e-01,2.572538901910261244e-01,-2.155684767830638171e-01,8.308689899745465290e-02
8.572141529412357075e-01,2.398067903121512690e-01,-2.082784199883671028e-01,8.334300337241212775e-02
8.560167088551252634e-01,2.282037155298532460e-01,-2.081341405245826226e-01,8.453828088128480245e-02
8.612464329930727969e-01,2.118978529122445553e-01,-1.929076184522671156e-01,8.477719507101179330e-02
8.571141187148192397e-01,2.025295509947512007e-01,-2.172256100628575659e-01,8.956510361431879730e-02
8.579253977505204576e-01,1.824057547947792735e-01,-1.966778584807761521e-01,6.584744888122852358e-02
8.547020649391552372e-01,1.795979535169719421e-01,-1.868074567347308701e-01,7.356710020577116038e-02
8.528818136792166715e-01,1.637119484112146139e-01,-1.811476974213532820e-01,8.051268538390131402e-02
8.570165307930204257e-01,1.569947681398548844e-01,-1.813036482729947219e-01,6.995546405379765575e-02
8.537066225044037671e-01,1.302917843726367764e-01,-1.912967369434443454e-01,6.425072293471491280e-02
8.558481220776803511e-01,1.249192930013264258e-01,-1.851106610910610017e-01,6.447424679932632630e-02
8.577617443491212246e-01,1.072005398271437676e-01,-1.662898020349833361e-01,6.520106303649381152e-02
8.592226797433331065e-01,8.814220803983695285e-02,-1.792900464864904952e-01,4.337734759327223355e-02
8.536700926099601849e-01,7.446232899211911727e-02,-1.653915573987847498e-01,3.645642516879284145e-02
8.542900011580525366e-01,7.401494730606704431e-02,-1.613325530696482490e-01,2.112852357101735815e-02
8.568621253764601153e-01,6.757261916662149481e-02,-1.364348976690873128e-01,2.668104135911366151e-02
8.510738565629507590e-01,4.807879160452110251e-02,-1.550396099853572351e-01,1.970109238155319867e-02
8.512391014830898994e-01,4.793358568813124027e-02,-1.421593284879400787e-01,2.510179765804026672e-02
8.532362910113693300e-01,5.656607542396602933e-02,-1.352109567868598206e-01,1.354847629153897726e-02
8.536105225989447653e-01,2.419625783516395762e-02,-1.314819619849758037e-01,-6.958859224225053854e-03
8.478825605789248598e-01,1.106283396822505330e-02,-1.227029780816573379e-01,-1.505364874508744594e-02
8.484078518424452708e-01,1.943730760840430222e-03,-1.105926807267550022e-01,-2.633527707504622686e-02
8.509957862568896525e-01,5.508539507607422905e-03,-1.049934182143438255e-01,-3.389005723296513450e-02
8.502390213434931621e-01,5.967407850589377671e-03,-9.648558169381871163e-02,-3.832832230776979376e-02
8.491525567001254604e-01,-2.215249690083350136e-04,-6.871845593915160144e-02,-5.523866886587073394e-02
8.545223884747799037e-01,-6.625322065674086290e-03,-6.988688781234267400e-02,-5.937768237760174955e-02
8.475008386187899978e-01,-5.726355151448846333e-03,-6.801428157493343007e-02,-6.928720733374554852e-02
8.460118965334061381e-01,-1.902068630731361051e-02,-6.638199963327545694e-02,-8.295613141055180328e-02
8.461177886604580589e-01,-3.031981915817508547e-02,-5.012853092690769397e-02,-7.878023631510806812e-02
8.505195852496226783e-01,-1.217126232497189008e-02,-3.616039898010106612e-02,-8.778519407613114001e-02
8.514020346081611068e-01,-2.794353174579166862e-02,-3.027347957184190613e-02,-1.130433023675114917e-01
8.513964970315917036e-01,-2.583910321585954073e-02,-2.123012042063814053e-02,-1.178637753261094212e-01
8.544529377632239520e-01,-1.902207424963848342e-02,-1.479510740875015877e-02,-1.222083480415812745e-01
8.509849081257069292e-01,-2.511742986149262738e-02,-2.099558918975548763e-02,-1.418826058375755594e-01
8.489892400879602841e-01,-2.179090336085134222e-02,-8.244345558179157554e-03,-1.522274298641046464e-01
8.529160284125411051e-01,-1.264015063637025267e-02,2.493567178531447270e-02,-1.557001823004052765e-01
8.506808474729375957e-01,-1.265312427720890857e-02,1.292316562203107153e-03,-1.640150653953015847e-01
8.503109179792815997e-01,-1.072637374968004806e-02,1.023601431382209492e-02,-1.799415365079208573e-01
8.520467639602343768e-01,-2.871706105329836344e-03,1.773550606951800404e-02,-1.935024504291511516e-01
8.528487840482047444e-01,-7.131114115582925204e-03,2.671542524116356232e-02,-2.061619275383728966e-01
8.532108758126649706e-01,-1.173291489121400591e-02,3.858120684191153338e-02,-2.184842350684978729e-01
8.519282130581912194e-01,1.806320496521697386e-03,2.891990296523044152e-02,-2.252542662692321729e-01
8.530141163445531527e-01,1.116762962348928460e-02,5.719167022040497206e-02,-2.329706184147113945e-01
8.505621403327193741e-01,1.957210723532308572e-02,6.465080480100528215e-02,-2.437814067466622936e-01
8.499629550880858364e-01,1.833196685693906300e-02,5.932282643824633717e-02,-2.411775820330463727e-01
8.512052277426246372e-01,3.900771819103380361e-02,7.624989049452152168e-02,-2.522105675536644442e-01
8.549202295697556631e-01,5.303744699521453776e-02,8.074757977847184243e-02,-2.724558774800118766e-01
8.553838547406816817e-01,5.067782252585425334e-02,7.470976761879534467e-02,-2.723529857904644080e-01
8.522678348366006240e-01,6.357379273399539621e-02,6.976314731957194981e-02,-2.827383574948703626e-01
