S0,S1,S2,S3
1.015978164394070404e+00,3.562702512767300655e-01,1.030305191669381282e+00,4.136380826626065432e-02
1.013247669523732464e+00,3.535260231503679629e-01,1.017229315632546038e+00,3.089201766703073004e-02
1.010038644135238028e+00,3.482126390959077167e-01,1.003201999935592781e+00,1.365415067751872200e-02
1.007302618229092284e+00,3.486990263950824898e-01,9.953165229380498413e-01,-5.693947680084874034e-04
1.003500464699878858e+00,3.428320999368276722e-01,9.784101750254682317e-01,-1.746745086500853944e-02
9.999180313094625516e-01,3.401977864133688967e-01,9.577229346205505811e-01,-3.091786702477819851e-02
9.970747604986516244e-01,3.384804883837034262e-01,9.417028330898661315e-01,-4.580729441497782828e-02
9.920847017347854679e-01,3.357209905148927365e-01,9.186595602614293643e-01,-6.039762895248605018e-02
9.852666803650298455e-01,3.307552099777046339e-01,8.839390295193364500e-01,-7.736897791274513492e-02
9.818459966679276008e-01,3.313292616363641696e-01,8.619602127747446607e-01,-9.020786701140105779e-02
9.786477934956501201e-01,3.315776309549656187e-01,8.443416896779354364e-01,-1.016185818654201239e-01
9.739168687942991731e-01,3.309210538898287313e-01,8.210052347506718862e-01,-1.163810427874284459e-01
9.698766733494569303e-01,3.309559633067127860e-01,7.965174067414318992e-01,-1.323604007992883191e-01
9.665492157392192585e-01,3.303944812892038452e-01,7.789042652349718043e-01,-1.405993685626942824e-01
9.647686906030161769e-01,3.367455298234141026e-01,7.749173633219924584e-01,-1.502986778196958306e-01
9.613565925580563887e-01,3.404361125162694846e-01,7.571760536990922441e-01,-1.658412107340994091e-01
9.571923358679013116e-01,3.427875667118910341e-01,7.365825891593995589e-01,-1.759783815049753286e-01
9.532364895283254036e-01,3.429531225887847423e-01,7.134937760772375182e-01,-1.854393214936996825e-01
9.503998752513813653e-01,3.497605579055398928e-01,6.945003714727889799e-01,-1.986838862530942995e-01
9.470956722006259598e-01,3.557822519930549654e-01,6.723966716741028860e-01,-2.069279892989752678e-01
9.444779757243940699e-01,3.598355758822878170e-01,6.535887566352426292e-01,-2.155779660914461104e-01
9.409068324997428290e-01,3.623350086989546304e-01,6.253527498083549796e-01,-2.251242714130435307e-01
9.396530474373196995e-01,3.741071385358066270e-01,6.172061812118556645e-01,-2.279010917168790562e-01
9.361159767652819097e-01,3.786374375580240370e-01,5.945077619553367221e-01,-2.350634089289002637e-01
9.315854996944249455e-01,3.827588991866474055e-01,5.639949110777628949e-01,-2.427192142970183708e-01
9.299081882115579623e-01,3.939254791436957448e-01,5.507328931277967188e-01,-2.464485486179885665e-01
9.283044925720144169e-01,4.026446256180862271e-01,5.372991954609264154e-01,-2.529902548834848108e-01
9.254237447894385626e-01,4.093421359283858085e-01,5.126268209999247372e-01,-2.612396887709839133e-01
9.238689718770327630e-01,4.189029490049883675e-01,4.947589754819616270e-01,-2.646741901344463188e-01
9.218254185433166770e-01,4.268880433512702299e-01,4.753409800766921767e-01,-2.691349832519241425e-01
9.173747994416246998e-01,4.345421874635441717e-01,4.484525672244124572e-01,-2.721583556078598365e-01
9.144360850084892745e-01,4.413248208402746342e-01,4.273080325657876433e-01,-2.730658894988434726e-01
9.126774615550891090e-01,4.505036601910934468e-01,4.119758662813622352e-01,-2.715142586090213972e-01
9.111751195434553141e-01,4.606749464586107345e-01,3.978170081270630543e-01,-2.694020576714297177e-01
9.107049479409002890e-01,4.707471219132989826e-01,3.879379398103421361e-01,-2.678742163550800748e-01
9.091926565891103040e-01,4.775919562500970939e-01,3.699609559783359480e-01,-2.667192239048321034e-01
9.105399004924102924e-01,4.947987970498599064e-01,3.677963780664720295e-01,-2.624169109575368308e-01
9.081134109051688386e-01,5.053030352591711960e-01,3.488151784825976320e-01,-2.586781473777602924e-01
9.068681204828613618e-01,5.121603103554237535e-01,3.328692999148496479e-01,-2.554251020015811391e-01
9.051382255994293580e-01,5.214259810719402699e-01,3.191324105966684144e-01,-2.479434916552122059e-01
9.054781110965683943e-01,5.335893074247801682e-01,3.138764821601049415e-01,-2.420646131574320514e-01
9.038707520457477385e-01,5.415124962596167268e-01,2.972294400904829659e-01,-2.370946803736344866e-01
9.060865269800389976e-01,5.533925971334734406e-01,2.937886976169361564e-01,-2.295568972864911739e-01
9.079792495441538769e-01,5.670443106387879073e-01,2.937847709833970034e-01,-2.193914162965450443e-01
9.083223783750971059e-01,5.761169754388603126e-01,2.835532013895971093e-01,-2.126679104323433711e-01
9.094677259418333382e-01,5.859632895419307763e-01,2.809127151638601272e-01,-2.050974623133625385e-01
9.126389203865125088e-01,5.968384142675434711e-01,2.866008153075200737e-01,-1.916391297325068799e-01
9.118204472269711980e-01,6.046884842588983178e-01,2.790349986680953909e-01,-1.819569020259212966e-01
9.095174573043027788e-01,6.094772129834311603e-01,2.633806801454605662e-01,-1.750620481681706975e-01
9.113656264131964058e-01,6.175436445875236435e-01,2.649836621141286597e-01,-1.634305557580668644e-01
9.133467885270790676e-01,6.276864974944699194e-01,2.660611722463512296e-01,-1.472177183854025684e-01
9.133566436925559806e-01,6.349915725323923565e-01,2.576912588110152891e-01,-1.395651960802530844e-01
9.148991728396641543e-01,6.439002758834414530e-01,2.581809922694198178e-01,-1.287987765819845476e-01
9.183685930728997526e-01,6.565872461314782305e-01,2.703512763476187963e-01,-1.151098677980313539e-01
9.207141453280579535e-01,6.674279339974824588e-01,2.765016287777588011e-01,-1.021316542474799138e-01
9.221074046667062651e-01,6.737330739107122435e-01,2.776908542768479204e-01,-9.148084840226050618e-02
9.254752120095641743e-01,6.818733526622962060e-01,2.909566083233881550e-01,-7.539723938891304544e-02
9.289769639804249524e-01,6.888949609757959447e-01,3.029484588817970558e-01,-5.929131095818917369e-02
9.321648388736221147e-01,6.935455258169777037e-01,3.150949667230736884e-01,-4.213455647261483278e-02
9.371160234006887801e-01,7.020133834352545454e-01,3.328834211182231662e-01,-2.698671129809425417e-02
9.390611099560992603e-01,7.045281353623211729e-01,3.409458847845129315e-01,-1.460205872499631234e-02
9.403907744334035756e-01,7.085825829634796458e-01,3.448684279480206394e-01,1.930580305868157291e-03
9.440622875116470025e-01,7.151095079201985616e-01,3.615598913219553179e-01,1.741407837019124175e-02
9.462936404475982277e-01,7.190720236144706456e-01,3.722148894684795262e-01,3.159300217381416642e-02
9.463409718042204988e-01,7.210499938612495718e-01,3.775335010093860966e-01,4.491193190725557144e-02
9.515702644698061929e-01,7.265421046672740912e-01,4.023575357254107199e-01,6.305677198392405092e-02
9.538654649462756652e-01,7.260333239444357600e-01,4.145673237551203982e-01,7.640820429543114523e-02
9.559178488364088455e-01,7.229952450995457136e-01,4.240684965980341947e-01,8.708038363768132173e-02
9.612358532966089886e-01,7.259540134105836318e-01,4.479086843162427001e-01,9.995541004445228361e-02
9.661524019448199940e-01,7.250398635759220944e-01,4.671733216577952374e-01,1.155404439672803457e-01
9.686092797504841645e-01,7.261927784321288160e-01,4.737731939650357549e-01,1.293947123131540811e-01
9.750982120310380807e-01,7.330020234448528793e-01,5.005433880602347951e-01,1.460976580246324263e-01
9.802495675416234011e-01,7.365156655683297027e-01,5.230468411838136156e-01,1.617755288302861194e-01
9.862391960016599901e-01,7.377661421760439708e-01,5.419721072874064127e-01,1.774813086483536251e-01
9.900563246518104821e-01,7.379169252687071134e-01,5.629453098166550262e-01,1.905552138831785591e-01
9.933447242930043553e-01,7.348086700352105538e-01,5.860685918410981632e-01,2.005216997947823210e-01
9.979560968099852047e-01,7.319716693496871596e-01,6.138904112073934050e-01,2.119162945735225678e-01
1.001507909995678958e+00,7.273820309145717644e-01,6.316990340253449965e-01,2.260387846092583863e-01
1.003852111864857788e+00,7.226936601576187114e-01,6.495580850050822752e-01,2.389737712795955149e-01
1.008381334526980977e+00,7.223841875992041972e-01,6.747488833415677956e-01,2.526894990649183326e-01
1.013632982893771572e+00,7.219709804205937109e-01,7.008897510527410946e-01,2.660706953996649915e-01
1.014884216994883737e+00,7.157949229386196821e-01,7.154489738893249351e-01,2.742665434698016158e-01
1.017456390147429834e+00,7.100347167507414792e-01,7.382066640288212911e-01,2.807950760099728327e-01
1.019618887221919623e+00,7.037065468220012887e-01,7.552900274779538181e-01,2.854170669688378958e-01
1.022250025705550458e+00,6.960087931558347485e-01,7.746687287928331056e-01,2.912981002076546200e-01
1.026345947803148917e+00,6.907269115770130474e-01,7.980738822777382335e-01,2.993021031444120794e-01
1.028825278026058054e+00,6.837551473832647053e-01,8.133866499633406466e-01,3.069325664661277098e-01
1.031847325154082062e+00,6.768379658476296745e-01,8.307595203553963525e-01,3.094497005566817505e-01
1.034738388428451339e+00,6.695672256124680644e-01,8.515355142553315826e-01,3.169314614182024425e-01
1.036779169632273456e+00,6.606984249829358502e-01,8.708872400209635156e-01,3.195530743048419775e-01
1.035880136744175006e+00,6.498975605893140273e-01,8.744719001876049003e-01,3.243690044780316861e-01
1.038347915635625673e+00,6.420637706099617814e-01,8.925351712888334177e-01,3.254065505952672410e-01
1.042907020989505051e+00,6.381707579197585245e-01,9.223045503424620595e-01,3.344645930745688278e-01
1.045111400958622871e+00,6.305040366897010085e-01,9.391936947338811459e-01,3.348122163589506983e-01
1.048130411665646022e+00,6.229712970158791663e-01,9.577202548924571568e-01,3.401382319972575674e-01
1.050879879929191629e+00,6.143022140651888119e-01,9.800856281560559324e-01,3.372629387776711063e-01
1.052851607382111032e+00,6.051577442266835583e-01,9.960317438939486623e-01,3.363775004836416227e-01
1.053309368840076088e+00,5.965034500407828677e-01,1.008128250340982524e+00,3.337931281524881832e-01
1.053898977953364957e+00,5.866879855320583648e-01,1.019255980348391155e+00,3.304853174898277901e-01
1.051446288948273633e+00,5.740708615895868672e-01,1.018322618697448334e+00,3.247386089049722480e-01
1.052167993603729812e+00,5.630776802187621444e-01,1.032044521178631546e+00,3.202995517738633779e-01
1.053622078414576668e+00,5.529511688074326692e-01,1.043897458600429484e+00,3.150687347436820218e-01
1.053538732416395174e+00,5.421535713754508379e-01,1.049882549218476679e+00,3.081689052031012510e-01
1.053867485706279306e+00,5.332131833600373128e-01,1.066463316437556097e+00,3.030791501666567078e-01
1.055871841732956451e+00,5.240437060225783261e-01,1.080600472179404470e+00,2.956886714456397613e-01
1.056666532847433615e+00,5.180417018336362922e-01,1.091177446126712747e+00,2.921577684881789261e-01
1.056049947437501579e+00,5.092190217799936747e-01,1.099998751687264242e+00,2.874245981949550832e-01
1.055947504681062021e+00,4.993898346397708798e-01,1.108960763957909545e+00,2.801807629188827753e-01
1.055018940737235900e+00,4.902427901820410883e-01,1.112774465700204995e+00,2.720409095450407877e-01
1.054043273797721447e+00,4.836585214945823830e-01,1.123456610358797736e+00,2.622135175827942644e-01
1.052189045040178961e+00,4.715035650955509139e-01,1.124352441938609060e+00,2.482677227102050022e-01
1.051019167931199316e+00,4.604106420650531661e-01,1.122194805837005926e+00,2.386522136525097704e-01
1.049008270543771548e+00,4.492995593540808907e-01,1.119072457433962775e+00,2.264967838071269002e-01
1.049402406970953994e+00,4.434251626348982844e-01,1.125156860141700355e+00,2.153356487059577551e-01
1.049019132583728586e+00,4.352613894251440296e-01,1.120515319801645093e+00,2.051589510459178034e-01
1.048131588370206480e+00,4.310609659631178814e-01,1.120557469696154662e+00,1.966848447766970376e-01
1.045878683429895428e+00,4.239519000493583434e-01,1.122305912044269327e+00,1.817107720327960085e-01
1.044225703056032017e+00,4.163582342145749071e-01,1.117633473192959359e+00,1.685924234428211044e-01
1.042337057262627154e+00,4.074521318914389734e-01,1.112319069315209408e+00,1.589074588251688513e-01
1.038662396674457922e+00,3.980597335009312676e-01,1.101874230282965161e+00,1.449111550273384785e-01
1.035278160580395346e+00,3.884539248654024779e-01,1.090810022575893656e+00,1.281542157833536477e-01
1.032798852964991632e+00,3.838507989478046056e-01,1.081840920143175566e+00,1.167885593896817592e-01
1.029277599221469330e+00,3.771925956100655730e-01,1.075470189963721568e+00,1.021360540841917269e-01
1.022627791686264276e+00,3.690042681071246111e-01,1.050445199142205466e+00,8.359889687013898063e-02
1.020324572262680363e+00,3.634474825140104337e-01,1.045513798005127892e+00,7.189013702905479308e-02
1.019192802589778513e+00,3.583603588650102201e-01,1.042893071320920573e+00,5.880922426875724585e-02
1.014759638059537616e+00,3.516647681529519454e-01,1.026436893884333790e+00,4.371695921260223411e-02
1.011018648791023544e+00,3.493059641820885353e-01,1.010651175785566291e+00,2.930369809420881044e-02
1.008420623887010814e+00,3.429473999872715284e-01,9.975476018911418885e-01,1.480989014166732114e-02
1.002916872000649384e+00,3.382812870948666006e-01,9.698541496299066811e-01,-6.244134158297618212e-03
9.975296946111621432e-01,3.332578942501374653e-01,9.455522345549564056e-01,-2.226154730981914562e-02
9.961053872562275480e-01,3.303715057530869359e-01,9.345405377236921662e-01,-3.962109219208197891e-02
9.921857436338078484e-01,3.261212661162619098e-01,9.148441825545080563e-01,-5.526750497425057806e-02
9.878120737264539653e-01,3.264907001321396551e-01,8.967301381134205052e-01,-7.061768543552640609e-02
9.869105011113545878e-01,3.284903762270554584e-01,8.906310624311901680e-01,-8.182282768762665082e-02
9.848321422125865254e-01,3.317149572181820605e-01,8.762505433570925151e-01,-9.462734478169930463e-02
9.793548952690144249e-01,3.326102002063918150e-01,8.538131139967365391e-01,-1.076572218963694066e-01
9.764828364988666909e-01,3.355687801381297963e-01,8.377778313983694769e-01,-1.193267414762077677e-01
9.732845991752485659e-01,3.353022788110668895e-01,8.149507879138648825e-01,-1.315554512395239461e-01
9.677525469338601471e-01,3.330626429747138295e-01,7.908499177819003911e-01,-1.457221515600947426e-01
9.618048018337969074e-01,3.333466314304638356e-01,7.637629776982464147e-01,-1.545774382638396560e-01
9.564970376881899439e-01,3.332770742308406309e-01,7.384911667142228797e-01,-1.661817371204007965e-01
9.528064906699963421e-01,3.359028462089382883e-01,7.148580421050687583e-01,-1.800439158082634550e-01
9.507295914549869220e-01,3.432313408704428248e-01,6.990957729136647592e-01,-1.942395740225279221e-01
9.477091528592909153e-01,3.485298366648703072e-01,6.739542511716088979e-01,-2.064571293318960554e-01
9.447102944020551174e-01,3.508039964162086299e-01,6.521234332583042415e-01,-2.200431784728232587e-01
9.419132054121026609e-01,3.552864886185841398e-01,6.271863918111422187e-01,-2.283143486809486589e-01
9.373363596439071577e-01,3.581970634435137635e-01,5.989807961432335182e-01,-2.353618073327876370e-01
9.325291780220048565e-01,3.620943004205606219e-01,5.774454967534524696e-01,-2.415959499648717146e-01
9.291257247091551097e-01,3.708658505364783031e-01,5.565232778504319855e-01,-2.460568843150060525e-01
9.280768143544909643e-01,3.820331108042825385e-01,5.433288797147365345e-01,-2.495948241175771076e-01
9.278170581962145169e-01,3.935426760545735481e-01,5.323035753294141914e-01,-2.541044190233551769e-01
9.253572722052498811e-01,4.002722526850516771e-01,5.143332382297082228e-01,-2.582491724217476081e-01
9.237685300791821374e-01,4.101980266638868833e-01,4.932442893405048490e-01,-2.624675832465984127e-01
9.223010861940019733e-01,4.175089285025883057e-01,4.754245384062931179e-01,-2.640307025723465095e-01
9.182585892025232344e-01,4.243911579658516398e-01,4.511766436781264322e-01,-2.689773718068299568e-01
9.152818424206684567e-01,4.309020690220898842e-01,4.302493246584969122e-01,-2.723027947626966427e-01
9.141864191177503374e-01,4.447803587569818529e-01,4.201628302640913470e-01,-2.720203628606494006e-01
9.138862080984325731e-01,4.560587050305271450e-01,4.111017714801875056e-01,-2.693724036061998506e-01
9.104759800106623224e-01,4.646672062749818699e-01,3.946086419144267943e-01,-2.698194040995309240e-01
9.108284020896593169e-01,4.753429362391318191e-01,3.880039735823701541e-01,-2.688905849082854904e-01
9.120375015710794342e-01,4.899278034582450481e-01,3.814095143107442132e-01,-2.675109462929245452e-01
9.130835650970194894e-01,5.005557654170006421e-01,3.712530839206049649e-01,-2.636416854026711887e-01
9.122322003567422399e-01,5.113379809169246171e-01,3.580713653757103820e-01,-2.583068550777145034e-01
9.138477898065472393e-01,5.221926803091646585e-01,3.521803823330275085e-01,-2.535339184420733472e-01
9.117008987514321205e-01,5.302345244944881575e-01,3.324908878950241786e-01,-2.478111916261813985e-01
9.082514295360680778e-01,5.338869256635719873e-01,3.117191478729214316e-01,-2.413513781275546666e-01
9.067504071404467458e-01,5.428357614777072904e-01,2.965390008987733861e-01,-2.352894398697918665e-01
9.051651403208824664e-01,5.481555706730089073e-01,2.821825935615623893e-01,-2.300124524235827861e-01
9.040869670452126305e-01,5.578626067668045474e-01,2.669478728412620350e-01,-2.225138097101601875e-01
9.052558317814310973e-01,5.700787321130346141e-01,2.627179250697727064e-01,-2.134185546550785018e-01
9.060657504354970859e-01,5.841189786124454386e-01,2.584915306493124065e-01,-2.032895879863280963e-01
9.039867865400599278e-01,5.904291550085413176e-01,2.475508973837645399e-01,-1.959445491401995698e-01
9.059411188436959916e-01,6.020850648343167855e-01,2.500156859161234424e-01,-1.844260712202618058e-01
9.080420768751199523e-01,6.122755189374678997e-01,2.535517879690190046e-01,-1.713187368954400269e-01
9.102119759935808352e-01,6.225484568382293471e-01,2.586215646648361011e-01,-1.611748175195046040e-01
9.119890235580297988e-01,6.300440380001439689e-01,2.604156208200321676e-01,-1.529840613824520190e-01
9.162324479644690101e-01,6.421866615693265778e-01,2.700388322870720947e-01,-1.374304410759257800e-01
9.197019831145569757e-01,6.537809588055528698e-01,2.789124060227447521e-01,-1.245668121993488697e-01
9.224850710178629232e-01,6.635543097351780384e-01,2.873216168329336129e-01,-1.132076381087117334e-01
9.226084229413379356e-01,6.680949206642580185e-01,2.830638601659959397e-01,-9.845335461082645179e-02
9.273765110395739697e-01,6.809129848310478961e-01,3.002360895614922254e-01,-7.943382239722654448e-02
9.318609787425056190e-01,6.885846589757197433e-01,3.157037560640459373e-01,-6.415761520752392977e-02
9.323788507331736142e-01,6.909038075031457282e-01,3.128187067033310620e-01,-5.230056806096559929e-02
9.355833445743900745e-01,6.977910528101282095e-01,3.209095830930946414e-01,-3.567709032857021428e-02
9.412166653942041217e-01,7.085765039729736703e-01,3.431334766790864466e-01,-1.927500014306704479e-02
9.446344647015130214e-01,7.121767958556577405e-01,3.532702598004314187e-01,-5.830698604847520637e-03
9.478189977569473346e-01,7.187995968734828267e-01,3.634278456756380726e-01,6.945620917328487916e-03
9.508516176257906238e-01,7.233671093268664309e-01,3.739536637660692553e-01,2.357536132069955673e-02
9.518935824929632972e-01,7.253865404518682336e-01,3.808880363175662920e-01,3.608837696656554822e-02
9.565794092622741385e-01,7.279726181710600708e-01,3.948231765337195109e-01,5.088540287990132860e-02
9.566217253082452965e-01,7.282470229755115820e-01,4.007677627513380192e-01,6.564083435704137770e-02
9.590058381464823256e-01,7.268924061072926657e-01,4.146746341536255986e-01,7.954839971240912355e-02
9.642405583063873298e-01,7.316085923192100493e-01,4.420795158790780666e-01,9.574130467271768641e-02
9.684688248980608538e-01,7.335527847825860093e-01,4.599181668170059245e-01,1.103531831110767386e-01
9.699758815216912300e-01,7.316649482413584149e-01,4.716724204272655929e-01,1.217694099249756051e-01
9.759955909613413638e-01,7.342405716560191919e-01,4.984251080246933086e-01,1.371035129884314585e-01
9.788053961111339296e-01,7.355457533556408745e-01,5.117585323564023403e-01,1.498845934022146054e-01
9.833158810462795385e-01,7.348506393309153228e-01,5.340469567540028217e-01,1.643880496500453037e-01
9.892055243481648885e-01,7.352512396190702404e-01,5.654921192169718447e-01,1.821520143991887664e-01
9.928370264447771154e-01,7.369397413554392706e-01,5.876198406559540732e-01,1.988069901692349206e-01
9.981175388795181513e-01,7.379790448291286831e-01,6.186180571978844300e-01,2.128709814838655179e-01
1.003736588487697645e+00,7.384677739450804523e-01,6.492541133138581833e-01,2.288014259110360271e-01
1.005772450662894224e+00,7.358976018976608469e-01,6.649451605927354514e-01,2.382948913294616888e-01
1.007994113442697071e+00,7.336966573940461034e-01,6.815819304677801505e-01,2.467534791954887896e-01
1.011970401333960101e+00,7.274334979740697538e-01,7.041361526946748883e-01,2.538691520422023395e-01
1.013490584367183311e+00,7.207946286397810542e-01,7.110221022104512567e-01,2.621667617669523609e-01
1.016312667947815163e+00,7.151348444306978580e-01,7.312427392457166997e-01,2.698416858855811062e-01
1.020722829065231041e+00,7.107502075563540966e-01,7.563870667374912315e-01,2.780310299057215384e-01
1.023087741767754633e+00,7.027908460084365538e-01,7.759573642734310939e-01,2.848670256958262259e-01
1.025538030565811498e+00,6.975737658640758232e-01,7.924352866447834653e-01,2.950503960142327742e-01
1.030875012281698089e+00,6.920575721721951012e-01,8.226951940329316759e-01,3.008209471722465556e-01
1.034538555209214339e+00,6.856761127094815889e-01,8.474008855781488547e-01,3.097330510689910721e-01
1.036779915005860087e+00,6.776436403760622840e-01,8.622733827451601885e-01,3.152089928245822015e-01
1.039547634843217105e+00,6.701216021329369221e-01,8.796063285901788431e-01,3.193467136739090995e-01
1.041659421964817422e+00,6.625125599831811485e-01,8.995381743994255164e-01,3.217928099075184067e-01
1.040886112140132269e+00,6.495301243312943118e-01,9.033874221900568546e-01,3.237076826538846097e-01
1.042253811984940270e+00,6.424709669530843659e-01,9.144147220663966236e-01,3.262795457632324814e-01
1.044256055507456482e+00,6.328325382523680709e-01,9.326333740709105147e-01,3.259338919775702781e-01
1.044959962649659513e+00,6.235086929585584858e-01,9.442895569971978542e-01,3.255602762613582501e-01
1.045125688139555864e+00,6.123963504187965867e-01,9.545245835824544001e-01,3.257944408822673332e-01
1.046161116895278020e+00,6.056546613302090654e-01,9.683272909986633259e-01,3.252967362667676943e-01
1.047124266868568965e+00,5.949126014223584669e-01,9.835500739856531949e-01,3.223900950219184547e-01
1.048580759884541136e+00,5.876329206267580929e-01,9.972876877292302655e-01,3.245696921892963771e-01
1.051302274239648948e+00,5.779064448344645166e-01,1.014265609499362952e+00,3.256622701075149728e-01
1.057202626744927931e+00,5.732290747928300290e-01,1.042906524952915026e+00,3.243082706047056285e-01
1.059800591787085189e+00,5.640839033937303792e-01,1.066028418460635452e+00,3.218920292916359616e-01
1.060784789932647909e+00,5.547831160615926960e-01,1.077315593779728076e+00,3.144049639314450695e-01
1.060073967824328056e+00,5.412553343500458025e-01,1.081475065475020481e+00,3.056485079711566688e-01
1.061297828638179785e+00,5.352020591281320128e-01,1.099357117150657315e+00,2.999067149297588997e-01
1.058330911878382796e+00,5.240731893038281797e-01,1.098421161495980680e+00,2.944551881696448881e-01
1.056705477775338631e+00,5.170272141841251168e-01,1.095067022901206943e+00,2.878563037233487498e-01
1.056813001451877954e+00,5.076119147852816704e-01,1.102522687345191654e+00,2.825579647490452651e-01
1.057063279176659876e+00,5.009201481976484072e-01,1.117756617432848376e+00,2.768937068438215299e-01
1.055434329027929774e+00,4.892243472890333567e-01,1.119958836302139771e+00,2.662498392735592745e-01
1.055084449720611106e+00,4.800606797313466956e-01,1.125553747853139219e+00,2.540565555030248057e-01
1.054248287109080806e+00,4.694076273547472256e-01,1.131854230944152384e+00,2.433708563468534314e-01
1.049370285612294840e+00,4.555424535369268502e-01,1.120078574931191895e+00,2.284884712865473677e-01
1.047625140149991196e+00,4.450809186635602543e-01,1.111887130327692486e+00,2.155946295598633045e-01
1.044519035757758729e+00,4.369573728633927012e-01,1.102553863632043551e+00,2.031697820953267952e-01
1.041812281593526457e+00,4.281988486216409262e-01,1.099840459630928358e+00,1.911146847033360907e-01
1.039050989068986519e+00,4.165771223210891772e-01,1.097290414729421126e+00,1.804847171042433251e-01
1.037475216347569118e+00,4.100208648311658433e-01,1.092516811495216844e+00,1.715510269616188632e-01
1.035021633072320535e+00,4.016352213959494821e-01,1.089274296266940834e+00,1.584193010894956177e-01
1.033396708560580857e+00,3.921961888529854612e-01,1.083959591307981807e+00,1.455521239825083857e-01
1.031179898256441296e+00,3.833976700385298697e-01,1.070445320134791656e+00,1.325819644461214974e-01
1.030363387532265973e+00,3.804053177489080673e-01,1.065348248558535937e+00,1.176147776752503732e-01
1.028953799126353097e+00,3.759950941447333661e-01,1.064196872269637550e+00,1.032795496758539960e-01
1.024018628019618626e+00,3.672543098003200890e-01,1.043272282665359318e+00,8.788087744072466123e-02
1.021808112123678836e+00,3.652335608528523569e-01,1.035159872659550340e+00,7.594015098729958724e-02
1.019004020061976767e+00,3.624413570446588517e-01,1.028108815824260169e+00,6.180326633688945637e-02
1.015301285858490665e+00,3.580695343582426804e-01,1.011961827146633519e+00,4.634635677509664486e-02
1.013049306526345728e+00,3.541884907283758266e-01,1.000499517559610529e+00,3.159495647063721019e-02
1.012835092524575709e+00,3.537544390927153670e-01,1.001561433253896682e+00,1.867998580019650245e-02
1.010791426246453240e+00,3.514797473245550030e-01,9.930923192952273437e-01,3.425700769120964238e-03
1.006742232814618498e+00,3.455173784693327255e-01,9.744724966339919359e-01,-1.319766524679742876e-02
1.001635535093716056e+00,3.391694338304872547e-01,9.545023476059252276e-01,-2.955936068358105615e-02
9.971336945737384605e-01,3.354195222502714402e-01,9.370722199895687998e-01,-4.170797823426550949e-02
9.910157990245358484e-01,3.326874320162686027e-01,9.097175276465273575e-01,-5.594827166976297506e-02
9.849404259915471860e-01,3.278972385812642942e-01,8.793541657678950463e-01,-7.413831954025489057e-02
9.824354446845902089e-01,3.290875713198178620e-01,8.646778993072049557e-01,-8.592034962771255557e-02
9.807006625163054991e-01,3.332107336257911223e-01,8.530313822688716519e-01,-9.643339823094747298e-02
9.776854986494950550e-01,3.341143888744377288e-01,8.301651423475737701e-01,-1.109606709905892608e-01
9.772359115418201014e-01,3.401650026146297856e-01,8.224768965820544731e-01,-1.209835234718272395e-01
9.766427229836067703e-01,3.445662110344827611e-01,8.156434447839396862e-01,-1.297711735085015639e-01
9.718834488476998379e-01,3.453082833636047511e-01,7.927204844943681605e-01,-1.416816823442491879e-01
9.662085026137746668e-01,3.422178675014894145e-01,7.655745458628783195e-01,-1.541502488550564876e-01
9.623585503644003225e-01,3.474980053076763831e-01,7.504280315007991753e-01,-1.663920516284774498e-01
9.580175698177333388e-01,3.495766648625143191e-01,7.296902743646598299e-01,-1.763691250852115200e-01
9.506628127908017811e-01,3.496159693958405534e-01,6.962386831172882040e-01,-1.884208704902224363e-01
9.458874749727667064e-01,3.532962361017285002e-01,6.712719937672531056e-01,-2.003012213910722039e-01
9.457701424663688128e-01,3.640943598450218643e-01,6.640299664716738937e-01,-2.091760886060937963e-01
9.416484923395537221e-01,3.654139997906887816e-01,6.378281365716234053e-01,-2.209011462217462529e-01
9.363764103517366877e-01,3.668932059585504057e-01,6.116020873011321912e-01,-2.338634707531274115e-01
9.374024269275362808e-01,3.782206613003285534e-01,6.059267810323880621e-01,-2.384030883273160484e-01
9.345948384031808054e-01,3.831208751980969551e-01,5.839286191721982933e-01,-2.459082857873633732e-01
9.303237063090641357e-01,3.890878686455297997e-01,5.573040640370889864e-01,-2.511380324001882824e-01
9.309220189386497868e-01,4.015985231071938499e-01,5.512631079278629276e-01,-2.531524150923139538e-01
9.308842182158632017e-01,4.127901774574254112e-01,5.368069938071423630e-01,-2.527009265142629579e-01
9.243221763152448256e-01,4.167238268081273067e-01,5.046154198191363793e-01,-2.590505009771954525e-01
9.256106197894384824e-01,4.316488543125764910e-01,5.003928876315963947e-01,-2.605088417823847036e-01
9.228738221082117832e-01,4.392855018892156682e-01,4.806806016027895256e-01,-2.641752789819758473e-01
9.176441060963245189e-01,4.423500773433057254e-01,4.453937177629570532e-01,-2.655425025980646114e-01
9.136030120517782960e-01,4.488529904336300835e-01,4.171960884524887891e-01,-2.703024949362132223e-01
9.139262192093996484e-01,4.561527705232011898e-01,4.040888870647369457e-01,-2.715211452072657794e-01
9.089641456176434930e-01,4.599371534156722618e-01,3.782662069529959536e-01,-2.716297430095623855e-01
9.051154520300227491e-01,4.660727792832019545e-01,3.482804758139376733e-01,-2.703182506862894519e-01
9.038407533608541211e-01,4.782196257066276823e-01,3.379273088170265948e-01,-2.677781966905363187e-01
